,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
{0: [23]},-0.0005,0.0007,-0.0005,-0.001,-0.0001,0.0,-0.0001,-0.0004,-0.0004,0.0006,-0.0006,0.0005,-0.0007,0.0001,0.0019,-0.0,-0.0002,0.0007,0.0001,-0.0001,-0.0006,-0.0001,-0.001,-0.0005,0.0,0.0001,0.0003,0.0016,0.0005,0.0002,0.0004,0.0003,0.0007,-0.0024,0.0002,-0.0012,0.0003,-0.0002,-0.0001,0.0016,-0.0008,-0.0017,-0.0001,-0.0003,0.0002,-0.0003,-0.0009,-0.0015,-0.0004,0.0001,-0.0002,0.0002,0.0006,0.0005,-0.0006,-0.0,0.0002,-0.0001,-0.0004,-0.0,0.0,0.0002,-0.0009,0.0049,-0.0004,-0.0002,-0.0007,-0.0,-0.0007,-0.0001,0.0009,-0.0006,-0.0005,0.0018,0.0001,0.0199,0.0007,0.0005,0.0035,0.0025,0.0005,-0.0002,0.0,0.0004,-0.0,0.0001,-0.0003,0.0017,0.0001,0.0001,-0.0004,-0.0009,-0.0003,-0.0001,-0.0,0.0011
{0: [24]},-0.0003,-0.0,0.0,0.0003,0.0003,-0.0,0.0,0.0,-0.0002,-0.003,-0.0,0.001,0.0004,-0.0002,-0.0002,-0.0,-0.0001,-0.0011,-0.0005,-0.0,-0.0003,-0.0004,-0.0008,-0.0,0.0,0.0008,-0.0002,0.0005,0.0004,-0.0001,-0.0001,0.0005,0.0002,0.0057,0.0001,0.0002,-0.0008,0.0002,0.0001,0.001,-0.0003,-0.0001,-0.0003,-0.0007,-0.0003,-0.0009,0.0004,-0.0002,-0.0003,-0.0006,-0.0006,-0.0002,0.0,-0.0007,0.0002,0.0004,-0.0001,-0.0015,0.0008,-0.0,0.0,-0.0001,-0.0,0.0023,-0.0,-0.0013,-0.0001,0.0007,0.0002,0.0003,0.0001,-0.0,-0.0006,-0.0015,0.0003,0.0054,-0.0019,-0.0003,0.0023,-0.0006,0.0012,0.0001,-0.0001,-0.0001,-0.0004,-0.0001,-0.0,0.0004,-0.0,-0.0001,-0.0001,0.0016,0.0007,-0.0,-0.0,-0.0003
{0: [25]},0.0,0.0001,-0.0002,0.0005,-0.0001,-0.0,0.0002,0.0001,0.0002,-0.0005,-0.0007,0.0008,0.001,0.0002,0.0006,0.0001,-0.0004,-0.0026,-0.0008,-0.0003,-0.0008,-0.0001,0.0022,0.0012,0.0001,-0.0005,0.0,-0.0009,0.0002,0.0007,0.0001,0.0,0.0003,-0.0013,-0.0004,0.0008,-0.0005,0.0001,0.0003,-0.0003,0.0008,-0.0002,0.0002,-0.0001,0.0004,0.0006,0.0003,-0.0007,0.0008,0.0006,-0.0002,0.0005,0.0002,0.0001,0.0002,-0.001,-0.0,-0.0001,0.0004,-0.0001,-0.0001,-0.0002,-0.0004,0.0005,0.0003,0.0,-0.0001,0.0001,0.0005,0.0,0.0002,0.0003,0.0007,0.0005,0.0001,0.0017,-0.0017,0.0009,0.0015,0.0008,-0.0001,-0.0001,0.0001,0.0002,0.0,0.0001,-0.0004,-0.0001,0.0001,-0.0001,-0.0004,0.0006,-0.0001,-0.0002,-0.0003,0.0001
{0: [26]},0.0,-0.0004,0.0,0.0001,0.0,0.0,-0.0,0.0001,-0.0004,0.001,-0.0002,0.0007,0.0002,0.0006,0.0003,0.0018,-0.0,0.0001,-0.0008,-0.0005,0.0002,-0.0003,0.0013,0.0005,0.0,0.0004,0.0,-0.0024,0.0001,-0.0006,-0.0,0.0,-0.0001,-0.0002,0.0002,0.9613,0.0008,0.0024,0.0001,0.0009,-0.0001,0.0,0.0001,-0.0012,-0.0007,-0.0012,-0.0013,-0.0001,-0.0001,0.0005,0.0002,-0.0004,-0.0001,-0.0003,-0.0005,-0.0005,0.0,-0.0005,0.0005,-0.0,0.0001,0.0001,-0.0,0.0001,0.0002,-0.001,-0.0004,0.0002,0.0001,0.0003,0.0001,0.0001,-0.0001,0.0027,0.0009,0.0072,-0.0005,0.0018,-0.0,0.0002,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0001,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
{0: [27]},0.0,0.0002,-0.0005,-0.0011,-0.0001,0.0003,0.0,0.0,0.0001,-0.0006,0.0002,-0.0004,0.0003,0.0003,0.0006,-0.0001,-0.0002,0.0036,0.0005,-0.0015,0.0006,0.0011,-0.0008,0.0017,0.0002,0.0017,0.0018,0.0016,-0.0002,-0.0002,0.0008,-0.0007,0.0006,0.0004,0.0006,-0.0,0.0009,0.0003,0.0008,0.0015,0.0007,-0.0,-0.0,0.0001,-0.0,-0.0041,0.0021,0.0009,-0.0002,-0.0022,0.0004,0.0002,-0.0004,-0.0022,0.0001,0.0012,0.0,0.0017,0.003,-0.0003,0.0004,-0.0008,0.0,0.0012,0.0005,0.0006,0.0012,-0.0001,-0.0003,0.0001,0.0006,-0.0003,0.008,0.0244,0.0016,0.002,-0.0018,0.0007,0.0007,0.0005,0.0001,-0.0002,0.001,-0.0002,-0.0,-0.0,0.0001,-0.0002,-0.0006,0.0002,0.0004,0.0002,0.0002,0.0001,0.0001,0.0001
{0: [28]},0.0001,-0.0,-0.0001,-0.0003,-0.0002,-0.0003,0.0001,0.0002,0.0002,-0.001,-0.0002,0.0005,-0.001,-0.0003,-0.0009,0.0001,0.0,-0.0004,-0.0006,0.0002,-0.0002,-0.0004,-0.0003,-0.0006,0.0003,-0.0007,-0.0004,-0.0008,0.0014,0.0001,0.0001,-0.0002,-0.0,0.0002,0.0004,0.0004,0.0008,-0.0003,-0.0002,-0.0008,-0.0,-0.0017,-0.0003,0.0002,-0.001,-0.0006,0.0009,-0.0001,-0.0,-0.0008,-0.0002,-0.0,-0.0012,-0.0002,-0.0,0.0013,0.0,-0.0008,0.0007,0.0,-0.0001,-0.0003,-0.0002,-0.0005,-0.0004,-0.0005,-0.0003,-0.0001,-0.0013,-0.0005,-0.0003,-0.0005,-0.0011,-0.0009,0.0009,0.0009,0.0005,0.0001,0.0013,-0.0008,-0.0001,0.0001,-0.0001,-0.0002,0.0001,0.0002,-0.0002,-0.0002,0.0002,-0.0,-0.0004,0.0006,0.0,-0.0001,0.0001,-0.0001
{0: [29]},-0.0001,0.0001,-0.0001,-0.0,-0.0002,-0.0001,0.0,-0.0,0.0,-0.0001,-0.0,0.0001,-0.0001,-0.0,0.0,-0.0,-0.0001,0.0003,-0.0001,0.0002,-0.0001,-0.0,0.0001,-0.0003,0.0001,-0.0001,0.0002,-0.0007,-0.0,-0.0,0.0001,0.0,0.0,0.0007,-0.0001,0.0,-0.0002,0.0002,0.0,0.0001,-0.0002,0.0004,0.0,0.0003,-0.0002,-0.0007,-0.0007,-0.0002,0.0001,0.0001,-0.0,-0.0,0.0,-0.0003,-0.0002,0.0,-0.0,0.0,0.0005,0.0,-0.0001,0.0,-0.0001,0.0,-0.0,0.0,-0.0002,-0.0,-0.0001,0.0,-0.0001,-0.0,0.0001,-0.0005,-0.0003,-0.0004,0.0005,0.0001,-0.0007,-0.0002,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0001,-0.0,-0.0,-0.0001,0.0,0.0,-0.0,0.0
{0: [30]},0.0005,0.0006,-0.0004,0.0002,-0.0002,-0.0001,0.0002,-0.0001,0.0005,0.0013,-0.0004,-0.0001,0.0006,-0.0004,0.0004,-0.0002,0.0001,0.0001,0.0006,0.0007,-0.001,-0.0003,-0.0013,0.0012,0.0001,0.0007,-0.0001,-0.0012,-0.0004,-0.0003,0.0013,0.0003,-0.0007,0.0,0.0001,-0.0006,0.0001,-0.0011,0.0009,-0.0009,0.0009,0.001,0.0012,-0.0003,0.0003,0.0004,0.0034,0.0001,0.0004,-0.0007,0.0013,-0.0005,0.0009,-0.0006,0.0003,0.001,0.0002,-0.0005,0.0001,0.0,0.0001,-0.0008,-0.0001,-0.0001,0.0001,0.0004,0.0003,0.0002,0.0009,-0.0007,0.0009,0.0003,-0.0,0.0029,-0.0009,0.0005,0.0002,-0.0005,-0.0005,-0.0024,0.0001,-0.0001,0.0003,0.0002,0.0003,-0.0001,0.0,-0.0002,0.0005,0.0,0.0002,0.002,0.0006,-0.0001,0.0003,-0.0002
{0: [31]},0.0009,-0.0009,-0.0002,0.0014,0.0,0.0012,0.0003,0.0003,0.0015,0.0002,-0.0005,0.0031,-0.0001,0.0006,0.0016,0.0008,-0.0005,-0.001,-0.0007,0.0003,-0.0,-0.0005,-0.0009,0.0007,0.0001,0.0,0.0004,0.0002,0.0017,0.0045,-0.0001,0.0002,-0.0002,0.0003,-0.0001,0.0009,0.0002,-0.0002,-0.0007,0.0006,0.0003,0.0,-0.0,0.0,-0.0014,-0.0004,-0.0004,0.0007,-0.0005,0.0004,-0.0007,-0.0003,0.0004,-0.0014,-0.0006,0.001,0.0001,-0.0005,0.0007,0.0001,0.0002,-0.0001,-0.0004,-0.0018,0.0017,-0.0045,-0.0009,0.0008,0.0006,0.0014,0.0006,0.001,-0.0006,0.0017,-0.0006,0.0023,-0.0017,0.0001,-0.0049,0.0012,-0.0003,-0.0001,-0.0004,0.0001,-0.0001,-0.001,-0.0001,-0.0001,0.0005,-0.0001,-0.0004,0.0004,-0.0003,-0.0014,-0.0002,0.0001
{1: [0]},-0.0004,0.0,-0.0006,-0.0017,0.0002,-0.0003,0.0001,-0.0,0.9695,-0.0058,-0.0009,0.0012,-0.0004,0.0001,-0.005,0.9709,0.0677,-0.0004,-0.0022,-0.0015,-0.002,0.0004,0.0014,0.9712,0.0003,0.0025,0.0002,-0.0009,0.0016,0.0002,-0.0009,0.001,0.9544,0.0013,-0.0006,-0.0025,-0.0017,-0.0004,0.9148,0.0025,-0.0007,-0.0002,-0.0008,-0.0006,-0.001,-0.0001,-0.0038,0.0006,-0.0002,-0.0008,-0.0008,0.002,-0.0022,0.0006,-0.0004,-0.001,0.0003,-0.0005,0.0031,-0.0002,0.0002,0.0001,0.0002,0.0007,0.0037,-0.0005,-0.0007,0.0008,-0.001,-0.0011,-0.0035,-0.0003,0.0181,0.0113,0.0009,-0.0015,-0.0014,0.0022,-0.0048,0.0022,-0.0002,-0.0,0.0004,-0.0,0.0003,0.0001,-0.0002,-0.001,0.0004,0.0,0.0001,0.0001,0.0004,0.0002,0.0003,0.0001
{1: [1]},-0.003,-0.0029,-0.0025,0.0011,-0.0015,-0.0035,-0.0024,-0.0005,0.0002,-0.0025,-0.001,0.0001,-0.0007,-0.0011,-0.0025,-0.0002,0.0015,0.0016,-0.0036,0.0006,0.0011,0.0103,0.0128,0.0009,0.0008,0.0045,0.0019,0.0125,0.0065,0.002,-0.0001,0.002,0.0039,-0.0002,0.0016,0.0047,0.0014,0.0021,0.0027,0.0056,-0.0,-0.0022,0.0008,-0.0005,-0.0025,0.0017,-0.0046,-0.0007,-0.0023,-0.0007,0.0006,-0.0004,-0.0022,-0.0009,-0.0015,0.0001,-0.0008,-0.0001,-0.0028,-0.0001,-0.0009,-0.0005,-0.0028,0.002,0.0017,-0.0013,-0.001,-0.0003,-0.0007,-0.0028,-0.0028,-0.0014,0.0038,0.5245,0.0118,0.0019,-0.027,0.0042,0.01,0.001,-0.002,-0.0001,-0.0006,-0.0009,-0.0007,-0.0015,-0.0016,-0.0009,0.0024,-0.0007,-0.0018,0.004,-0.0022,-0.0007,-0.0012,-0.0011
{1: [2]},0.0004,0.0,-0.0001,-0.0007,0.0004,0.0003,-0.0001,-0.0002,0.0002,-0.0007,0.0002,-0.0005,0.0003,-0.0001,0.0001,-0.0001,0.0002,0.0,-0.0001,-0.0006,-0.0001,-0.0002,-0.0003,0.0007,0.0006,0.0002,-0.0004,0.0002,0.0011,0.0003,0.0001,-0.0003,0.0004,0.0001,-0.0002,0.0004,0.0002,-0.0003,0.0001,-0.0002,0.0004,0.0003,-0.0001,-0.0003,0.0004,0.001,0.0036,-0.0009,-0.0001,0.0002,-0.0003,-0.0001,0.0017,-0.0006,0.001,-0.0001,0.0005,-0.0007,0.0002,0.0,0.0007,0.0,0.0004,0.0032,0.0001,0.0,-0.0,-0.0001,0.0003,-0.0001,-0.0003,-0.0001,0.0023,0.0042,0.0003,-0.0002,-0.0011,0.0001,-0.0003,0.0004,0.0014,0.0003,0.0006,0.0001,-0.0004,-0.0007,-0.0001,0.0001,-0.0001,0.0005,0.0017,0.0003,0.002,0.0004,0.0002,-0.0009
{1: [3]},0.0008,-0.0001,-0.0004,0.0002,0.0,-0.0001,-0.0001,0.0001,0.0011,-0.003,-0.0002,0.0007,-0.0007,-0.0004,0.0004,-0.0,0.0008,-0.0019,-0.0009,0.0015,-0.0013,0.001,-0.0006,-0.0002,-0.0001,0.001,0.0002,0.0024,0.0,-0.0003,0.0004,0.0005,0.0003,0.0041,0.0005,0.0015,0.0017,0.0005,0.001,0.0021,0.001,0.0009,0.0004,-0.0005,-0.0017,0.0004,0.0049,-0.0008,0.0012,-0.0006,0.0001,0.0009,0.0004,-0.0005,0.0001,0.0016,0.0008,-0.0,0.0013,0.0002,0.0002,-0.0006,-0.0003,-0.0017,0.0009,-0.0006,0.0002,0.0006,-0.0003,-0.0005,-0.0004,-0.0005,0.0015,0.0068,0.0009,0.0039,0.001,0.0016,0.0014,-0.0004,0.0002,-0.0001,0.0001,0.0004,0.0001,-0.0003,-0.0,0.0001,-0.0011,-0.0001,0.0001,-0.0005,0.0002,-0.0001,0.0001,0.0001
{1: [4]},0.0006,0.0017,0.0005,-0.0002,-0.0,0.0007,0.0007,0.0013,0.0058,0.0155,-0.001,0.0013,-0.0003,0.0003,-0.0009,0.0029,0.0009,-0.0044,-0.0015,0.0022,0.0013,0.0,-0.0022,0.0014,0.0015,0.0009,0.0008,-0.0014,0.0043,0.0057,-0.0002,0.0,0.001,-0.0006,-0.0001,0.0009,0.0086,0.0,0.0,0.0117,0.0011,-0.0031,0.0018,0.0031,0.0015,0.0208,-0.003,0.004,0.0015,0.0028,0.0005,0.0009,0.0017,0.004,0.0031,0.0027,-0.0007,-0.0001,-0.0006,0.0002,0.0002,0.001,-0.0002,-0.0001,0.015,0.0042,0.0002,-0.0002,-0.0002,0.0002,0.0004,0.0011,-0.0006,0.9161,0.0007,0.0002,0.0027,0.0002,-0.0067,0.0031,-0.0002,-0.0002,0.0013,0.0005,0.0011,0.0003,-0.0002,-0.0004,-0.0,0.0001,-0.0001,-0.0005,0.0006,0.0008,0.0006,-0.0002
{1: [5]},-0.0001,-0.0015,0.0001,0.0,0.0001,0.0,-0.0001,0.0,-0.0008,-0.0023,0.0001,0.0001,0.0002,-0.0,0.0001,-0.0002,0.0002,-0.0011,-0.0002,-0.0,0.0004,-0.0002,-0.0019,-0.0004,0.0004,-0.0006,0.0003,-0.0008,0.0008,-0.0007,0.0002,-0.0001,0.0005,0.0007,0.0001,0.0005,0.001,-0.0002,0.0001,0.0007,0.001,-0.0007,-0.0002,-0.0001,0.0007,-0.0007,-0.0005,-0.001,-0.0002,-0.0002,-0.0003,-0.0001,0.0012,-0.0008,0.0,-0.0,0.0001,-0.0006,0.0006,0.0,0.0001,-0.0001,0.0004,0.0002,0.0001,-0.0014,0.0,-0.0001,0.0004,0.0001,-0.0003,-0.0,0.0018,0.0027,0.0001,-0.0005,-0.0002,-0.0004,-0.0003,0.0012,0.0001,-0.0003,0.0002,0.0001,0.0001,-0.0002,0.0001,-0.0001,0.0001,-0.0002,0.0,0.0001,-0.0,-0.0001,0.0004,-0.0
{1: [6]},0.0,-0.0,-0.0002,0.0,-0.0,-0.0001,0.0001,-0.0001,0.0,0.0001,-0.0001,-0.0001,-0.0001,-0.0,0.0,-0.0,0.0,-0.0001,-0.0004,-0.0001,-0.0002,-0.0001,-0.0001,-0.0001,0.0001,0.0,-0.0,-0.0001,-0.0001,-0.0001,0.0,0.0001,-0.0001,-0.0003,-0.0,-0.0002,-0.0001,-0.0001,0.0,0.0,0.0,0.0002,-0.0002,0.0,-0.0002,-0.0002,-0.0002,-0.0001,-0.0002,0.0001,0.0,-0.0001,-0.0002,-0.0,-0.0002,-0.0002,0.0,-0.0,0.0001,-0.0001,-0.0,-0.0001,-0.0,0.0002,0.0001,-0.0002,-0.0002,-0.0,-0.0002,-0.0001,0.0,-0.0001,0.0001,-0.0006,0.0001,0.0002,0.0,-0.0002,-0.0011,-0.0002,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0001,-0.0001,0.0,0.0,0.0005,-0.0,-0.0,-0.0,-0.0
{1: [7]},-0.0003,0.0007,0.0001,0.0005,0.0001,-0.0,0.0001,0.0006,-0.0003,0.0008,-0.0,0.0025,0.0003,-0.0004,0.0,0.0004,-0.0005,-0.0008,0.0002,0.0012,-0.0003,0.0023,-0.0007,-0.0006,0.0006,0.0019,0.0001,0.0029,0.0025,0.0013,0.0004,0.0007,-0.001,0.0008,0.0001,-0.0006,-0.0003,0.0001,-0.0005,0.0039,0.0006,-0.0002,0.0001,0.0001,-0.0004,0.0047,-0.0014,-0.0007,-0.0004,-0.002,-0.0,-0.0004,-0.0012,0.0016,-0.0,-0.0002,-0.0002,0.0017,-0.0002,0.0002,-0.0,-0.0007,-0.0001,-0.001,0.0002,0.0005,0.0001,0.0016,0.0002,-0.0006,-0.0003,0.0001,0.0012,0.0002,0.0005,0.0162,-0.001,-0.0014,-0.0013,0.0146,0.0002,0.0008,-0.0002,0.0007,-0.0,0.0015,-0.0001,0.0024,-0.0009,0.0,-0.0003,-0.0003,-0.0003,0.0009,0.0004,0.0001
{1: [8]},-0.0001,-0.0,-0.0,-0.0003,-0.0,-0.0001,0.0001,0.0016,-0.0,0.0002,0.0,-0.0001,-0.0,-0.0,0.0005,0.0,0.0001,-0.0006,0.0001,-0.0003,-0.0002,-0.0004,-0.0001,0.0017,0.0,0.0001,-0.0,-0.0002,-0.0003,0.0001,0.0003,0.0002,0.0002,0.0001,0.0001,-0.0003,-0.0009,0.0001,-0.0008,0.0023,0.0003,-0.0005,0.0003,0.0001,-0.0006,-0.0007,-0.0003,-0.0005,0.0001,-0.0003,0.0001,0.0001,-0.0009,-0.0009,0.0001,-0.0009,-0.0,-0.0001,-0.0001,0.0004,-0.0,-0.0,-0.0012,0.0019,-0.0005,-0.0,-0.0001,-0.0001,-0.0,0.0,0.0006,0.0,-0.0006,-0.0002,0.0005,0.0001,-0.0009,0.0002,0.0002,0.0328,-0.0004,-0.0,-0.0001,-0.0002,0.0,0.0002,0.0,0.0011,-0.0005,0.0,-0.0,0.0003,-0.0001,-0.0003,0.0001,-0.0001
{1: [9]},0.0001,0.0005,-0.0005,-0.0002,0.0001,0.0005,0.0005,-0.0001,0.0005,0.9487,-0.002,0.9696,0.0013,-0.0013,0.0006,0.0001,-0.0014,-0.0029,-0.002,0.0016,-0.0013,0.0095,-0.0063,0.0041,-0.0001,-0.0008,0.0005,-0.0048,-0.002,0.0076,-0.0011,-0.002,0.0009,0.9178,-0.0005,0.9294,0.0007,0.0025,0.0002,0.9698,-0.0002,-0.0038,0.0006,0.001,-0.0016,0.002,-0.002,-0.0024,0.0033,-0.0007,0.0009,0.0015,0.0021,0.0017,0.0002,-0.0003,-0.0001,0.0012,-0.0012,-0.0003,-0.0001,0.001,-0.0012,-0.0039,-0.0001,-0.0039,-0.0012,-0.0002,-0.0003,-0.0022,0.002,-0.0013,-0.0017,-0.0013,0.0008,-0.0008,-0.0059,0.002,-0.0026,-0.0018,0.0001,0.0,0.0003,0.0002,0.0002,0.0,-0.0003,-0.0,-0.0004,-0.0001,0.0002,0.0002,0.0003,-0.0001,-0.0001,-0.0001
{1: [10]},0.0003,-0.0011,-0.0001,-0.0004,-0.0003,-0.0002,0.0008,0.0005,-0.0003,-0.006,-0.0,0.0003,0.0022,-0.0004,0.0001,0.0003,0.0002,-0.0071,-0.0001,-0.0003,-0.003,-0.0022,0.0047,0.0008,0.0004,0.0013,0.0003,-0.0037,0.0014,0.0016,0.0009,-0.0002,-0.0004,0.0017,-0.0004,-0.0025,-0.0007,-0.0016,-0.0004,-0.0001,-0.0012,-0.0048,-0.0008,-0.0005,-0.0036,-0.0012,0.0021,-0.0027,0.0,-0.002,-0.0003,0.0017,-0.0026,-0.0012,-0.0006,-0.0003,-0.0001,-0.0022,0.0049,0.0002,-0.0003,-0.0004,-0.0001,0.0027,-0.0004,-0.0024,0.0007,0.0,0.0015,-0.0008,0.0,-0.0001,0.001,-0.004,-0.0008,-0.0019,-0.0007,-0.0006,0.0055,-0.0014,0.0004,0.0007,0.0006,0.0,-0.0005,-0.0009,0.0004,-0.0009,-0.0001,0.0004,-0.0007,0.0007,-0.0009,-0.0013,0.0004,-0.0011
{1: [11]},0.0002,0.0007,0.0003,-0.001,-0.0003,-0.0002,0.0,0.0007,-0.0,-0.0003,-0.0002,-0.0003,0.0001,-0.0001,0.0003,0.0001,0.0001,-0.0008,0.0009,-0.0001,0.0,0.0002,0.0022,0.001,0.0003,0.0004,0.0005,-0.0011,-0.0001,0.0001,0.0006,-0.0006,-0.0002,0.0013,0.0002,0.0008,0.0005,-0.0001,0.0009,-0.0007,-0.0003,-0.0003,0.0002,-0.0003,0.0003,-0.0002,0.0004,-0.0001,-0.0008,0.0003,-0.0002,-0.0001,-0.0001,-0.0004,0.0001,0.0,-0.0,0.0,-0.0001,-0.0002,0.0,0.0,-0.0007,-0.0011,0.0001,-0.0,-0.0001,0.0,-0.0001,-0.0003,0.001,0.0002,-0.0014,0.0027,0.0007,0.0003,-0.0015,-0.0,0.0001,-0.0004,-0.0002,0.0002,0.0014,0.0002,0.0,-0.0,-0.0001,0.0007,-0.0003,0.0002,0.002,-0.0002,0.0003,0.0004,0.0001,0.0004
{1: [12]},-0.0,-0.0018,-0.0009,-0.0006,0.0001,-0.0006,-0.0002,-0.0001,-0.0007,0.0027,-0.0004,-0.0001,-0.0003,-0.0014,-0.0003,0.0027,0.001,-0.0093,-0.0028,0.0018,0.0037,-0.0026,-0.0075,-0.003,-0.0002,-0.0008,-0.0011,-0.0036,0.0016,-0.0005,-0.0005,-0.0004,0.0008,-0.0082,0.0001,0.0069,0.0017,0.0016,0.0001,0.0009,-0.001,-0.0082,0.0004,-0.0014,0.0007,-0.0054,0.0005,-0.0041,-0.0007,-0.005,0.0006,0.0,-0.0005,-0.0031,-0.0003,-0.0014,0.0004,-0.0045,0.0008,0.0004,0.0009,0.0003,0.0023,0.0086,0.0016,0.0013,-0.0005,-0.0004,-0.0001,-0.0007,0.0006,0.0032,0.003,-0.0014,-0.0004,0.0073,-0.0101,-0.0008,-0.0009,-0.0004,-0.0001,-0.0007,0.0002,-0.0001,-0.0,-0.0001,0.0001,-0.0003,-0.0,-0.0002,-0.0013,-0.0005,0.0001,-0.0001,-0.0001,-0.0001
{1: [13]},0.0002,-0.0004,-0.0004,0.0001,0.0,-0.0001,0.0001,-0.0002,0.0,-0.0015,-0.0004,-0.0,0.0003,-0.0005,-0.001,0.0001,-0.0,-0.0009,0.0003,-0.0001,-0.001,-0.0009,-0.0044,-0.0002,0.0002,-0.0001,-0.0004,-0.0038,-0.0005,-0.0019,0.0002,-0.0005,0.0001,0.0007,0.0002,0.0003,-0.0001,-0.0001,-0.001,-0.0006,-0.0004,-0.001,0.0013,-0.0002,-0.0007,-0.0016,0.0,0.0004,0.0001,-0.0005,-0.0002,-0.0003,-0.0014,0.0,-0.0003,0.0001,-0.0,-0.0007,0.001,-0.0002,0.0001,-0.0001,0.0011,-0.0001,0.0002,-0.0004,0.0001,-0.0002,0.0,-0.0004,0.001,0.0001,0.0003,-0.0025,-0.0006,0.0019,-0.0018,0.0,-0.0027,0.0006,0.0001,-0.0001,-0.0003,-0.0002,-0.0,-0.0004,-0.0003,-0.0001,-0.0004,0.0001,-0.0004,0.0002,-0.0002,0.0,-0.0001,-0.0002
{1: [14]},-0.0004,-0.0002,-0.0,-0.0,-0.0,-0.0008,0.0001,0.0,-0.0006,0.0,-0.0001,0.0001,-0.0001,-0.0007,0.0015,0.0,-0.0001,0.0214,0.0001,-0.0002,-0.0005,0.0084,0.0,-0.0004,0.0002,-0.0004,0.0,-0.0019,-0.0009,0.0043,0.0,-0.0001,-0.0002,0.0203,0.0002,-0.0011,0.0009,0.0085,-0.0001,0.0007,-0.0001,0.0033,0.0001,-0.0002,-0.0014,0.0011,-0.0027,-0.0006,0.0002,0.0004,-0.0001,-0.0002,-0.0012,0.0009,-0.0002,-0.0,-0.0001,0.0003,0.0006,-0.0001,0.0001,0.0009,0.0001,0.0092,-0.0001,-0.0012,0.0,0.0,-0.0,-0.0019,0.0007,0.0001,-0.0003,0.9441,-0.0002,-0.0007,-0.0008,0.0573,-0.0006,-0.0016,-0.0001,0.0018,-0.0001,-0.0001,-0.0,0.0017,-0.0,0.0,0.0001,0.0005,-0.0011,-0.0002,0.0002,0.0006,0.0001,0.0001
